rule_op_id,op_id,vhc_id,net_sys_id,net_lyr_id,net_id,nod_sys_id,nod_lyr_id,nod_id,add_at,net_ver,is_out_bound,node_passenger_rad,cur,inc,dec,lon,lat,cap_time_flag,diff_time_ms,max_delay_ms
5,5,13,,,,,,,2026-08-06 05:08:30.150614,,true,100,2,0,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:09:00.150614,,true,100,10,6,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:09:30.150614,,true,100,10,15,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:10:00.150614,,true,100,8,7,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:10:30.150614,,true,100,20,20,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:11:00.150614,,true,100,11,20,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:11:30.150614,,true,100,20,18,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:12:00.150614,,true,100,15,12,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:12:30.150614,,true,100,0,17,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:13:00.150614,,true,100,12,20,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:13:30.150614,,true,100,0,4,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:14:00.150614,,true,100,3,1,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:14:30.150614,,true,100,0,9,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:15:00.150614,,true,100,2,3,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:15:30.150614,,true,100,14,14,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:16:00.150614,,true,100,17,14,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:16:30.150614,,true,100,16,12,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:17:00.150614,,true,100,15,1,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:17:30.150614,,true,100,18,14,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:18:00.150614,,true,100,2,9,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:18:30.150614,,true,100,20,17,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:19:00.150614,,true,100,19,17,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:19:30.150614,,true,100,9,8,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:20:00.150614,,true,100,0,12,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:20:30.150614,,true,100,5,6,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:21:00.150614,,true,100,16,14,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:21:30.150614,,true,100,11,8,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:22:00.150614,,true,100,12,1,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:22:30.150614,,true,100,4,12,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:23:00.150614,,true,100,17,7,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:23:30.150614,,true,100,5,17,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:24:00.150614,,true,100,8,17,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:24:30.150614,,true,100,6,3,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:25:00.150614,,true,100,14,10,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:25:30.150614,,true,100,18,6,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:26:00.150614,,true,100,3,6,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:26:30.150614,,true,100,5,15,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:27:00.150614,,true,100,11,8,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:27:30.150614,,true,100,3,6,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:28:00.150614,,true,100,15,5,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:28:30.150614,,true,100,14,2,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:29:00.150614,,true,100,2,0,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:29:30.150614,,true,100,1,17,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:30:00.150614,,true,100,17,18,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:30:30.150614,,true,100,0,10,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:31:00.150614,,true,100,0,14,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:31:30.150614,,true,100,15,9,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:32:00.150614,,true,100,16,10,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:32:30.150614,,true,100,6,15,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:33:00.150614,,true,100,15,12,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:33:30.150614,,true,100,20,19,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:34:00.150614,,true,100,14,0,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:34:30.150614,,true,100,15,5,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:35:00.150614,,true,100,2,10,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:35:30.150614,,true,100,1,20,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:36:00.150614,,true,100,17,11,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:36:30.150614,,true,100,3,6,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:37:00.150614,,true,100,5,10,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:37:30.150614,,true,100,3,17,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:38:00.150614,,true,100,12,1,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:38:30.150614,,true,100,19,8,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:39:00.150614,,true,100,1,20,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:39:30.150614,,true,100,15,8,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:40:00.150614,,true,100,15,5,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:40:30.150614,,true,100,16,2,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:41:00.150614,,true,100,3,10,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:41:30.150614,,true,100,6,11,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:42:00.150614,,true,100,16,10,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:42:30.150614,,true,100,19,4,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:43:00.150614,,true,100,3,3,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:43:30.150614,,true,100,4,17,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:44:00.150614,,true,100,3,10,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:44:30.150614,,true,100,14,7,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:45:00.150614,,true,100,17,14,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:45:30.150614,,true,100,7,4,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:46:00.150614,,true,100,19,8,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:46:30.150614,,true,100,1,13,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:47:00.150614,,true,100,18,4,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:47:30.150614,,true,100,15,11,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:48:00.150614,,true,100,7,16,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:48:30.150614,,true,100,3,8,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:49:00.150614,,true,100,10,7,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:49:30.150614,,true,100,17,20,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:50:00.150614,,true,100,20,20,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:50:30.150614,,true,100,6,0,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:51:00.150614,,true,100,16,6,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:51:30.150614,,true,100,15,17,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:52:00.150614,,true,100,6,14,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:52:30.150614,,true,100,18,5,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:53:00.150614,,true,100,15,17,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:53:30.150614,,true,100,20,5,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:54:00.150614,,true,100,9,11,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:54:30.150614,,true,100,13,5,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:55:00.150614,,true,100,14,3,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:55:30.150614,,true,100,19,13,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:56:00.150614,,true,100,14,1,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:56:30.150614,,true,100,11,19,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:57:00.150614,,true,100,17,4,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:57:30.150614,,true,100,2,13,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:58:00.150614,,true,100,14,6,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:58:30.150614,,true,100,0,1,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:59:00.150614,,true,100,15,18,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 05:59:30.150614,,true,100,6,14,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:00:00.150614,,true,100,5,15,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:00:30.150614,,true,100,2,6,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:01:00.150614,,true,100,15,12,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:01:30.150614,,true,100,15,8,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:02:00.150614,,true,100,0,17,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:02:30.150614,,true,100,9,6,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:03:00.150614,,true,100,0,5,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:03:30.150614,,true,100,2,10,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:04:00.150614,,true,100,6,20,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:04:30.150614,,true,100,1,5,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:05:00.150614,,true,100,18,20,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:05:30.150614,,true,100,9,13,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:06:00.150614,,true,100,1,20,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:06:30.150614,,true,100,6,20,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:07:00.150614,,true,100,4,20,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:07:30.150614,,true,100,12,0,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:08:00.150614,,true,100,17,20,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:08:30.150614,,true,100,5,0,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:09:00.150614,,true,100,9,20,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:09:30.150614,,true,100,2,6,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:10:00.150614,,true,100,5,3,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:10:30.150614,,true,100,17,12,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:11:00.150614,,true,100,11,5,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:11:30.150614,,true,100,20,17,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:12:00.150614,,true,100,2,18,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:12:30.150614,,true,100,12,15,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:13:00.150614,,true,100,5,6,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:13:30.150614,,true,100,6,7,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:14:00.150614,,true,100,19,13,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:14:30.150614,,true,100,7,14,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:15:00.150614,,true,100,6,11,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:15:30.150614,,true,100,9,4,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:16:00.150614,,true,100,2,4,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:16:30.150614,,true,100,10,18,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:17:00.150614,,true,100,1,1,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:17:30.150614,,true,100,6,2,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:18:00.150614,,true,100,9,8,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:18:30.150614,,true,100,15,4,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:19:00.150614,,true,100,0,18,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:19:30.150614,,true,100,15,12,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:20:00.150614,,true,100,5,20,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:20:30.150614,,true,100,8,19,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:21:00.150614,,true,100,17,0,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:21:30.150614,,true,100,16,19,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:22:00.150614,,true,100,17,7,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:22:30.150614,,true,100,2,12,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:23:00.150614,,true,100,4,18,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:23:30.150614,,true,100,10,19,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:24:00.150614,,true,100,6,8,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:24:30.150614,,true,100,17,15,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:25:00.150614,,true,100,4,13,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:25:30.150614,,true,100,18,2,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:26:00.150614,,true,100,15,16,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:26:30.150614,,true,100,13,6,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:27:00.150614,,true,100,17,20,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:27:30.150614,,true,100,20,16,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:28:00.150614,,true,100,19,13,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:28:30.150614,,true,100,4,16,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:29:00.150614,,true,100,5,17,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:29:30.150614,,true,100,5,2,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:30:00.150614,,true,100,16,14,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:30:30.150614,,true,100,12,7,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:31:00.150614,,true,100,2,10,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:31:30.150614,,true,100,0,8,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:32:00.150614,,true,100,20,9,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:32:30.150614,,true,100,15,15,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:33:00.150614,,true,100,16,10,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:33:30.150614,,true,100,2,13,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:34:00.150614,,true,100,12,13,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:34:30.150614,,true,100,11,2,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:35:00.150614,,true,100,2,15,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:35:30.150614,,true,100,7,10,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:36:00.150614,,true,100,8,12,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:36:30.150614,,true,100,12,15,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:37:00.150614,,true,100,11,19,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:37:30.150614,,true,100,3,19,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:38:00.150614,,true,100,7,8,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:38:30.150614,,true,100,0,3,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:39:00.150614,,true,100,8,6,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:39:30.150614,,true,100,15,19,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:40:00.150614,,true,100,17,4,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:40:30.150614,,true,100,15,9,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:41:00.150614,,true,100,16,1,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:41:30.150614,,true,100,8,11,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:42:00.150614,,true,100,7,3,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:42:30.150614,,true,100,13,2,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:43:00.150614,,true,100,13,1,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:43:30.150614,,true,100,6,5,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:44:00.150614,,true,100,8,18,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:44:30.150614,,true,100,14,14,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:45:00.150614,,true,100,16,9,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:45:30.150614,,true,100,2,14,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:46:00.150614,,true,100,1,11,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:46:30.150614,,true,100,2,4,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:47:00.150614,,true,100,17,0,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:47:30.150614,,true,100,17,2,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:48:00.150614,,true,100,17,19,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:48:30.150614,,true,100,11,4,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:49:00.150614,,true,100,12,15,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:49:30.150614,,true,100,17,4,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:50:00.150614,,true,100,13,1,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:50:30.150614,,true,100,15,13,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:51:00.150614,,true,100,8,13,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:51:30.150614,,true,100,5,7,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:52:00.150614,,true,100,3,5,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:52:30.150614,,true,100,3,16,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:53:00.150614,,true,100,5,9,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:53:30.150614,,true,100,7,4,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:54:00.150614,,true,100,7,2,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:54:30.150614,,true,100,7,20,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:55:00.150614,,true,100,2,14,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:55:30.150614,,true,100,20,4,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:56:00.150614,,true,100,1,9,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:56:30.150614,,true,100,12,4,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:57:00.150614,,true,100,17,18,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:57:30.150614,,true,100,8,18,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:58:00.150614,,true,100,15,19,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:58:30.150614,,true,100,0,13,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:59:00.150614,,true,100,1,8,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 06:59:30.150614,,true,100,9,4,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:00:00.150614,,true,100,18,0,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:00:30.150614,,true,100,13,13,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:01:00.150614,,true,100,19,16,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:01:30.150614,,true,100,11,18,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:02:00.150614,,true,100,4,3,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:02:30.150614,,true,100,5,15,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:03:00.150614,,true,100,0,4,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:03:30.150614,,true,100,11,17,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:04:00.150614,,true,100,0,13,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:04:30.150614,,true,100,0,17,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:05:00.150614,,true,100,8,10,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:05:30.150614,,true,100,5,19,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:06:00.150614,,true,100,7,10,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:06:30.150614,,true,100,2,8,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:07:00.150614,,true,100,15,6,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:07:30.150614,,true,100,4,7,7,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:08:00.150614,,true,100,8,5,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:08:30.150614,,true,100,19,9,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:09:00.150614,,true,100,1,20,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:09:30.150614,,true,100,8,15,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:10:00.150614,,true,100,7,20,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:10:30.150614,,true,100,0,13,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:11:00.150614,,true,100,20,6,20,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:11:30.150614,,true,100,10,19,8,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:12:00.150614,,true,100,3,10,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:12:30.150614,,true,100,20,15,17,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:13:00.150614,,true,100,11,4,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:13:30.150614,,true,100,11,17,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:14:00.150614,,true,100,3,6,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:14:30.150614,,true,100,18,9,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:15:00.150614,,true,100,12,2,13,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:15:30.150614,,true,100,6,8,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:16:00.150614,,true,100,2,16,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:16:30.150614,,true,100,16,12,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:17:00.150614,,true,100,5,4,15,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:17:30.150614,,true,100,8,14,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:18:00.150614,,true,100,19,14,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:18:30.150614,,true,100,17,7,4,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:19:00.150614,,true,100,14,19,14,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:19:30.150614,,true,100,18,10,9,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:20:00.150614,,true,100,14,5,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:20:30.150614,,true,100,4,15,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:21:00.150614,,true,100,10,14,19,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:21:30.150614,,true,100,8,11,0,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:22:00.150614,,true,100,16,18,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:22:30.150614,,true,100,7,1,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:23:00.150614,,true,100,14,16,10,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:23:30.150614,,true,100,3,4,2,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:24:00.150614,,true,100,5,18,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:24:30.150614,,true,100,12,20,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:25:00.150614,,true,100,17,14,18,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:25:30.150614,,true,100,8,20,5,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:26:00.150614,,true,100,17,0,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:26:30.150614,,true,100,17,3,1,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:27:00.150614,,true,100,4,7,16,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:27:30.150614,,true,100,2,3,6,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:28:00.150614,,true,100,9,18,11,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:28:30.150614,,true,100,8,20,3,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:29:00.150614,,true,100,5,11,12,,,2,200000,150000
5,5,13,,,,,,,2026-08-06 07:29:30.150614,,true,100,14,18,11,,,2,200000,150000
