op_id,vhc_id,mod_at,src_at,cur,inc,dec
5,13,2026-08-06 04:50:20.150614,2026-08-06 04:47:00.150614,8,3,2
5,13,2026-08-06 04:50:50.150614,2026-08-06 04:47:30.150614,20,10,0
5,13,2026-08-06 04:51:20.150614,2026-08-06 04:48:00.150614,15,11,20
5,13,2026-08-06 04:51:50.150614,2026-08-06 04:48:30.150614,17,20,12
5,13,2026-08-06 04:52:20.150614,2026-08-06 04:49:00.150614,9,1,14
5,13,2026-08-06 04:52:50.150614,2026-08-06 04:49:30.150614,5,12,13
5,13,2026-08-06 04:53:20.150614,2026-08-06 04:50:00.150614,6,8,5
5,13,2026-08-06 04:53:50.150614,2026-08-06 04:50:30.150614,7,15,12
5,13,2026-08-06 04:54:20.150614,2026-08-06 04:51:00.150614,20,16,0
5,13,2026-08-06 04:54:50.150614,2026-08-06 04:51:30.150614,8,9,13
5,13,2026-08-06 04:55:20.150614,2026-08-06 04:52:00.150614,3,14,17
5,13,2026-08-06 04:55:50.150614,2026-08-06 04:52:30.150614,14,12,16
5,13,2026-08-06 04:56:20.150614,2026-08-06 04:53:00.150614,12,3,9
5,13,2026-08-06 04:56:50.150614,2026-08-06 04:53:30.150614,17,0,14
5,13,2026-08-06 04:57:20.150614,2026-08-06 04:54:00.150614,15,18,5
5,13,2026-08-06 04:57:50.150614,2026-08-06 04:54:30.150614,20,5,3
5,13,2026-08-06 04:58:20.150614,2026-08-06 04:55:00.150614,4,8,12
5,13,2026-08-06 04:58:50.150614,2026-08-06 04:55:30.150614,12,19,3
5,13,2026-08-06 04:59:20.150614,2026-08-06 04:56:00.150614,4,20,9
5,13,2026-08-06 04:59:50.150614,2026-08-06 04:56:30.150614,11,16,13
5,13,2026-08-06 05:00:20.150614,2026-08-06 04:57:00.150614,17,16,11
5,13,2026-08-06 05:00:50.150614,2026-08-06 04:57:30.150614,0,18,7
5,13,2026-08-06 05:01:20.150614,2026-08-06 04:58:00.150614,19,12,15
5,13,2026-08-06 05:01:50.150614,2026-08-06 04:58:30.150614,12,8,9
5,13,2026-08-06 05:02:20.150614,2026-08-06 04:59:00.150614,7,6,17
5,13,2026-08-06 05:02:50.150614,2026-08-06 04:59:30.150614,6,18,6
5,13,2026-08-06 05:03:20.150614,2026-08-06 05:00:00.150614,15,1,0
5,13,2026-08-06 05:03:50.150614,2026-08-06 05:00:30.150614,16,8,3
5,13,2026-08-06 05:04:20.150614,2026-08-06 05:01:00.150614,20,0,10
5,13,2026-08-06 05:04:50.150614,2026-08-06 05:01:30.150614,17,10,18
5,13,2026-08-06 05:05:20.150614,2026-08-06 05:02:00.150614,6,15,7
5,13,2026-08-06 05:05:50.150614,2026-08-06 05:02:30.150614,17,1,14
5,13,2026-08-06 05:06:20.150614,2026-08-06 05:03:00.150614,12,16,14
5,13,2026-08-06 05:06:50.150614,2026-08-06 05:03:30.150614,4,1,14
5,13,2026-08-06 05:07:20.150614,2026-08-06 05:04:00.150614,16,15,9
5,13,2026-08-06 05:07:50.150614,2026-08-06 05:04:30.150614,11,2,8
5,13,2026-08-06 05:08:20.150614,2026-08-06 05:05:00.150614,15,14,19
5,13,2026-08-06 05:08:50.150614,2026-08-06 05:05:30.150614,1,0,13
5,13,2026-08-06 05:09:20.150614,2026-08-06 05:06:00.150614,3,10,17
5,13,2026-08-06 05:09:50.150614,2026-08-06 05:06:30.150614,13,7,2
5,13,2026-08-06 05:10:20.150614,2026-08-06 05:07:00.150614,13,7,20
5,13,2026-08-06 05:10:50.150614,2026-08-06 05:07:30.150614,5,18,6
5,13,2026-08-06 05:11:20.150614,2026-08-06 05:08:00.150614,18,20,10
5,13,2026-08-06 05:11:50.150614,2026-08-06 05:08:30.150614,2,0,7
5,13,2026-08-06 05:12:20.150614,2026-08-06 05:09:00.150614,10,6,2
5,13,2026-08-06 05:12:50.150614,2026-08-06 05:09:30.150614,10,15,9
5,13,2026-08-06 05:13:20.150614,2026-08-06 05:10:00.150614,8,7,7
5,13,2026-08-06 05:13:50.150614,2026-08-06 05:10:30.150614,20,20,9
5,13,2026-08-06 05:14:20.150614,2026-08-06 05:11:00.150614,11,20,10
5,13,2026-08-06 05:14:50.150614,2026-08-06 05:11:30.150614,20,18,4
5,13,2026-08-06 05:15:20.150614,2026-08-06 05:12:00.150614,15,12,5
5,13,2026-08-06 05:15:50.150614,2026-08-06 05:12:30.150614,0,17,5
5,13,2026-08-06 05:16:20.150614,2026-08-06 05:13:00.150614,12,20,5
5,13,2026-08-06 05:16:50.150614,2026-08-06 05:13:30.150614,0,4,10
5,13,2026-08-06 05:17:20.150614,2026-08-06 05:14:00.150614,3,1,6
5,13,2026-08-06 05:17:50.150614,2026-08-06 05:14:30.150614,0,9,14
5,13,2026-08-06 05:18:20.150614,2026-08-06 05:15:00.150614,2,3,1
5,13,2026-08-06 05:18:50.150614,2026-08-06 05:15:30.150614,14,14,11
5,13,2026-08-06 05:19:20.150614,2026-08-06 05:16:00.150614,17,14,10
5,13,2026-08-06 05:19:50.150614,2026-08-06 05:16:30.150614,16,12,4
5,13,2026-08-06 05:20:20.150614,2026-08-06 05:17:00.150614,15,1,20
5,13,2026-08-06 05:20:50.150614,2026-08-06 05:17:30.150614,18,14,20
5,13,2026-08-06 05:21:20.150614,2026-08-06 05:18:00.150614,2,9,14
5,13,2026-08-06 05:21:50.150614,2026-08-06 05:18:30.150614,20,17,10
5,13,2026-08-06 05:22:20.150614,2026-08-06 05:19:00.150614,19,17,14
5,13,2026-08-06 05:22:50.150614,2026-08-06 05:19:30.150614,9,8,0
5,13,2026-08-06 05:23:20.150614,2026-08-06 05:20:00.150614,0,12,18
5,13,2026-08-06 05:23:50.150614,2026-08-06 05:20:30.150614,5,6,2
5,13,2026-08-06 05:24:20.150614,2026-08-06 05:21:00.150614,16,14,14
5,13,2026-08-06 05:24:50.150614,2026-08-06 05:21:30.150614,11,8,8
5,13,2026-08-06 05:25:20.150614,2026-08-06 05:22:00.150614,12,1,19
5,13,2026-08-06 05:25:50.150614,2026-08-06 05:22:30.150614,4,12,9
5,13,2026-08-06 05:26:20.150614,2026-08-06 05:23:00.150614,17,7,15
5,13,2026-08-06 05:26:50.150614,2026-08-06 05:23:30.150614,5,17,18
5,13,2026-08-06 05:27:20.150614,2026-08-06 05:24:00.150614,8,17,0
5,13,2026-08-06 05:27:50.150614,2026-08-06 05:24:30.150614,6,3,16
5,13,2026-08-06 05:28:20.150614,2026-08-06 05:25:00.150614,14,10,5
5,13,2026-08-06 05:28:50.150614,2026-08-06 05:25:30.150614,18,6,17
5,13,2026-08-06 05:29:20.150614,2026-08-06 05:26:00.150614,3,6,19
5,13,2026-08-06 05:29:50.150614,2026-08-06 05:26:30.150614,5,15,19
5,13,2026-08-06 05:30:20.150614,2026-08-06 05:27:00.150614,11,8,16
5,13,2026-08-06 05:30:50.150614,2026-08-06 05:27:30.150614,3,6,13
5,13,2026-08-06 05:31:20.150614,2026-08-06 05:28:00.150614,15,5,7
5,13,2026-08-06 05:31:50.150614,2026-08-06 05:28:30.150614,14,2,15
5,13,2026-08-06 05:32:20.150614,2026-08-06 05:29:00.150614,2,0,4
5,13,2026-08-06 05:32:50.150614,2026-08-06 05:29:30.150614,1,17,15
5,13,2026-08-06 05:33:20.150614,2026-08-06 05:30:00.150614,17,18,17
5,13,2026-08-06 05:33:50.150614,2026-08-06 05:30:30.150614,0,10,4
5,13,2026-08-06 05:34:20.150614,2026-08-06 05:31:00.150614,0,14,18
5,13,2026-08-06 05:34:50.150614,2026-08-06 05:31:30.150614,15,9,0
5,13,2026-08-06 05:35:20.150614,2026-08-06 05:32:00.150614,16,10,11
5,13,2026-08-06 05:35:50.150614,2026-08-06 05:32:30.150614,6,15,6
5,13,2026-08-06 05:36:20.150614,2026-08-06 05:33:00.150614,15,12,14
5,13,2026-08-06 05:36:50.150614,2026-08-06 05:33:30.150614,20,19,1
5,13,2026-08-06 05:37:20.150614,2026-08-06 05:34:00.150614,14,0,20
5,13,2026-08-06 05:37:50.150614,2026-08-06 05:34:30.150614,15,5,4
5,13,2026-08-06 05:38:20.150614,2026-08-06 05:35:00.150614,2,10,17
5,13,2026-08-06 05:38:50.150614,2026-08-06 05:35:30.150614,1,20,0
5,13,2026-08-06 05:39:20.150614,2026-08-06 05:36:00.150614,17,11,18
5,13,2026-08-06 05:39:50.150614,2026-08-06 05:36:30.150614,3,6,2
5,13,2026-08-06 05:40:20.150614,2026-08-06 05:37:00.150614,5,10,12
5,13,2026-08-06 05:40:50.150614,2026-08-06 05:37:30.150614,3,17,11
5,13,2026-08-06 05:41:20.150614,2026-08-06 05:38:00.150614,12,1,2
5,13,2026-08-06 05:41:50.150614,2026-08-06 05:38:30.150614,19,8,3
5,13,2026-08-06 05:42:20.150614,2026-08-06 05:39:00.150614,1,20,16
5,13,2026-08-06 05:42:50.150614,2026-08-06 05:39:30.150614,15,8,6
5,13,2026-08-06 05:43:20.150614,2026-08-06 05:40:00.150614,15,5,19
5,13,2026-08-06 05:43:50.150614,2026-08-06 05:40:30.150614,16,2,4
5,13,2026-08-06 05:44:20.150614,2026-08-06 05:41:00.150614,3,10,4
5,13,2026-08-06 05:44:50.150614,2026-08-06 05:41:30.150614,6,11,9
5,13,2026-08-06 05:45:20.150614,2026-08-06 05:42:00.150614,16,10,6
5,13,2026-08-06 05:45:50.150614,2026-08-06 05:42:30.150614,19,4,5
5,13,2026-08-06 05:46:20.150614,2026-08-06 05:43:00.150614,3,3,1
5,13,2026-08-06 05:46:50.150614,2026-08-06 05:43:30.150614,4,17,18
5,13,2026-08-06 05:47:20.150614,2026-08-06 05:44:00.150614,3,10,12
5,13,2026-08-06 05:47:50.150614,2026-08-06 05:44:30.150614,14,7,20
5,13,2026-08-06 05:48:20.150614,2026-08-06 05:45:00.150614,17,14,11
5,13,2026-08-06 05:48:50.150614,2026-08-06 05:45:30.150614,7,4,3
5,13,2026-08-06 05:49:20.150614,2026-08-06 05:46:00.150614,19,8,15
5,13,2026-08-06 05:49:50.150614,2026-08-06 05:46:30.150614,1,13,15
5,13,2026-08-06 05:50:20.150614,2026-08-06 05:47:00.150614,18,4,7
5,13,2026-08-06 05:50:50.150614,2026-08-06 05:47:30.150614,15,11,13
5,13,2026-08-06 05:51:20.150614,2026-08-06 05:48:00.150614,7,16,5
5,13,2026-08-06 05:51:50.150614,2026-08-06 05:48:30.150614,3,8,0
5,13,2026-08-06 05:52:20.150614,2026-08-06 05:49:00.150614,10,7,0
5,13,2026-08-06 05:52:50.150614,2026-08-06 05:49:30.150614,17,20,18
5,13,2026-08-06 05:53:20.150614,2026-08-06 05:50:00.150614,20,20,3
5,13,2026-08-06 05:53:50.150614,2026-08-06 05:50:30.150614,6,0,2
5,13,2026-08-06 05:54:20.150614,2026-08-06 05:51:00.150614,16,6,6
5,13,2026-08-06 05:54:50.150614,2026-08-06 05:51:30.150614,15,17,9
5,13,2026-08-06 05:55:20.150614,2026-08-06 05:52:00.150614,6,14,15
5,13,2026-08-06 05:55:50.150614,2026-08-06 05:52:30.150614,18,5,9
5,13,2026-08-06 05:56:20.150614,2026-08-06 05:53:00.150614,15,17,0
5,13,2026-08-06 05:56:50.150614,2026-08-06 05:53:30.150614,20,5,7
5,13,2026-08-06 05:57:20.150614,2026-08-06 05:54:00.150614,9,11,19
5,13,2026-08-06 05:57:50.150614,2026-08-06 05:54:30.150614,13,5,4
5,13,2026-08-06 05:58:20.150614,2026-08-06 05:55:00.150614,14,3,14
5,13,2026-08-06 05:58:50.150614,2026-08-06 05:55:30.150614,19,13,14
5,13,2026-08-06 05:59:20.150614,2026-08-06 05:56:00.150614,14,1,19
5,13,2026-08-06 05:59:50.150614,2026-08-06 05:56:30.150614,11,19,15
5,13,2026-08-06 06:00:20.150614,2026-08-06 05:57:00.150614,17,4,13
5,13,2026-08-06 06:00:50.150614,2026-08-06 05:57:30.150614,2,13,3
5,13,2026-08-06 06:01:20.150614,2026-08-06 05:58:00.150614,14,6,19
5,13,2026-08-06 06:01:50.150614,2026-08-06 05:58:30.150614,0,1,1
5,13,2026-08-06 06:02:20.150614,2026-08-06 05:59:00.150614,15,18,11
5,13,2026-08-06 06:02:50.150614,2026-08-06 05:59:30.150614,6,14,2
5,13,2026-08-06 06:03:20.150614,2026-08-06 06:00:00.150614,5,15,11
5,13,2026-08-06 06:03:50.150614,2026-08-06 06:00:30.150614,2,6,18
5,13,2026-08-06 06:04:20.150614,2026-08-06 06:01:00.150614,15,12,6
5,13,2026-08-06 06:04:50.150614,2026-08-06 06:01:30.150614,15,8,0
5,13,2026-08-06 06:05:20.150614,2026-08-06 06:02:00.150614,0,17,3
5,13,2026-08-06 06:05:50.150614,2026-08-06 06:02:30.150614,9,6,7
5,13,2026-08-06 06:06:20.150614,2026-08-06 06:03:00.150614,0,5,20
5,13,2026-08-06 06:06:50.150614,2026-08-06 06:03:30.150614,2,10,12
5,13,2026-08-06 06:07:20.150614,2026-08-06 06:04:00.150614,6,20,14
5,13,2026-08-06 06:07:50.150614,2026-08-06 06:04:30.150614,1,5,16
5,13,2026-08-06 06:08:20.150614,2026-08-06 06:05:00.150614,18,20,16
5,13,2026-08-06 06:08:50.150614,2026-08-06 06:05:30.150614,9,13,10
5,13,2026-08-06 06:09:20.150614,2026-08-06 06:06:00.150614,1,20,5
5,13,2026-08-06 06:09:50.150614,2026-08-06 06:06:30.150614,6,20,5
5,13,2026-08-06 06:10:20.150614,2026-08-06 06:07:00.150614,4,20,7
5,13,2026-08-06 06:10:50.150614,2026-08-06 06:07:30.150614,12,0,16
5,13,2026-08-06 06:11:20.150614,2026-08-06 06:08:00.150614,17,20,1
5,13,2026-08-06 06:11:50.150614,2026-08-06 06:08:30.150614,5,0,6
5,13,2026-08-06 06:12:20.150614,2026-08-06 06:09:00.150614,9,20,20
5,13,2026-08-06 06:12:50.150614,2026-08-06 06:09:30.150614,2,6,3
5,13,2026-08-06 06:13:20.150614,2026-08-06 06:10:00.150614,5,3,2
5,13,2026-08-06 06:13:50.150614,2026-08-06 06:10:30.150614,17,12,4
5,13,2026-08-06 06:14:20.150614,2026-08-06 06:11:00.150614,11,5,3
5,13,2026-08-06 06:14:50.150614,2026-08-06 06:11:30.150614,20,17,5
5,13,2026-08-06 06:15:20.150614,2026-08-06 06:12:00.150614,2,18,13
5,13,2026-08-06 06:15:50.150614,2026-08-06 06:12:30.150614,12,15,16
5,13,2026-08-06 06:16:20.150614,2026-08-06 06:13:00.150614,5,6,16
5,13,2026-08-06 06:16:50.150614,2026-08-06 06:13:30.150614,6,7,6
5,13,2026-08-06 06:17:20.150614,2026-08-06 06:14:00.150614,19,13,14
5,13,2026-08-06 06:17:50.150614,2026-08-06 06:14:30.150614,7,14,17
5,13,2026-08-06 06:18:20.150614,2026-08-06 06:15:00.150614,6,11,3
5,13,2026-08-06 06:18:50.150614,2026-08-06 06:15:30.150614,9,4,0
5,13,2026-08-06 06:19:20.150614,2026-08-06 06:16:00.150614,2,4,4
5,13,2026-08-06 06:19:50.150614,2026-08-06 06:16:30.150614,10,18,20
5,13,2026-08-06 06:20:20.150614,2026-08-06 06:17:00.150614,1,1,2
5,13,2026-08-06 06:20:50.150614,2026-08-06 06:17:30.150614,6,2,15
5,13,2026-08-06 06:21:20.150614,2026-08-06 06:18:00.150614,9,8,4
5,13,2026-08-06 06:21:50.150614,2026-08-06 06:18:30.150614,15,4,14
5,13,2026-08-06 06:22:20.150614,2026-08-06 06:19:00.150614,0,18,8
5,13,2026-08-06 06:22:50.150614,2026-08-06 06:19:30.150614,15,12,13
5,13,2026-08-06 06:23:20.150614,2026-08-06 06:20:00.150614,5,20,7
5,13,2026-08-06 06:23:50.150614,2026-08-06 06:20:30.150614,8,19,18
5,13,2026-08-06 06:24:20.150614,2026-08-06 06:21:00.150614,17,0,18
5,13,2026-08-06 06:24:50.150614,2026-08-06 06:21:30.150614,16,19,19
5,13,2026-08-06 06:25:20.150614,2026-08-06 06:22:00.150614,17,7,3
5,13,2026-08-06 06:25:50.150614,2026-08-06 06:22:30.150614,2,12,7
5,13,2026-08-06 06:26:20.150614,2026-08-06 06:23:00.150614,4,18,19
5,13,2026-08-06 06:26:50.150614,2026-08-06 06:23:30.150614,10,19,2
5,13,2026-08-06 06:27:20.150614,2026-08-06 06:24:00.150614,6,8,14
5,13,2026-08-06 06:27:50.150614,2026-08-06 06:24:30.150614,17,15,19
5,13,2026-08-06 06:28:20.150614,2026-08-06 06:25:00.150614,4,13,17
5,13,2026-08-06 06:28:50.150614,2026-08-06 06:25:30.150614,18,2,3
5,13,2026-08-06 06:29:20.150614,2026-08-06 06:26:00.150614,15,16,15
5,13,2026-08-06 06:29:50.150614,2026-08-06 06:26:30.150614,13,6,17
5,13,2026-08-06 06:30:20.150614,2026-08-06 06:27:00.150614,17,20,5
5,13,2026-08-06 06:30:50.150614,2026-08-06 06:27:30.150614,20,16,19
5,13,2026-08-06 06:31:20.150614,2026-08-06 06:28:00.150614,19,13,15
5,13,2026-08-06 06:31:50.150614,2026-08-06 06:28:30.150614,4,16,17
5,13,2026-08-06 06:32:20.150614,2026-08-06 06:29:00.150614,5,17,4
5,13,2026-08-06 06:32:50.150614,2026-08-06 06:29:30.150614,5,2,15
5,13,2026-08-06 06:33:20.150614,2026-08-06 06:30:00.150614,16,14,15
5,13,2026-08-06 06:33:50.150614,2026-08-06 06:30:30.150614,12,7,8
5,13,2026-08-06 06:34:20.150614,2026-08-06 06:31:00.150614,2,10,7
5,13,2026-08-06 06:34:50.150614,2026-08-06 06:31:30.150614,0,8,7
5,13,2026-08-06 06:35:20.150614,2026-08-06 06:32:00.150614,20,9,1
5,13,2026-08-06 06:35:50.150614,2026-08-06 06:32:30.150614,15,15,11
5,13,2026-08-06 06:36:20.150614,2026-08-06 06:33:00.150614,16,10,6
5,13,2026-08-06 06:36:50.150614,2026-08-06 06:33:30.150614,2,13,2
5,13,2026-08-06 06:37:20.150614,2026-08-06 06:34:00.150614,12,13,3
5,13,2026-08-06 06:37:50.150614,2026-08-06 06:34:30.150614,11,2,16
5,13,2026-08-06 06:38:20.150614,2026-08-06 06:35:00.150614,2,15,19
5,13,2026-08-06 06:38:50.150614,2026-08-06 06:35:30.150614,7,10,18
5,13,2026-08-06 06:39:20.150614,2026-08-06 06:36:00.150614,8,12,5
5,13,2026-08-06 06:39:50.150614,2026-08-06 06:36:30.150614,12,15,19
5,13,2026-08-06 06:40:20.150614,2026-08-06 06:37:00.150614,11,19,11
5,13,2026-08-06 06:40:50.150614,2026-08-06 06:37:30.150614,3,19,15
5,13,2026-08-06 06:41:20.150614,2026-08-06 06:38:00.150614,7,8,17
5,13,2026-08-06 06:41:50.150614,2026-08-06 06:38:30.150614,0,3,18
5,13,2026-08-06 06:42:20.150614,2026-08-06 06:39:00.150614,8,6,11
5,13,2026-08-06 06:42:50.150614,2026-08-06 06:39:30.150614,15,19,18
5,13,2026-08-06 06:43:20.150614,2026-08-06 06:40:00.150614,17,4,16
5,13,2026-08-06 06:43:50.150614,2026-08-06 06:40:30.150614,15,9,15
5,13,2026-08-06 06:44:20.150614,2026-08-06 06:41:00.150614,16,1,8
5,13,2026-08-06 06:44:50.150614,2026-08-06 06:41:30.150614,8,11,12
5,13,2026-08-06 06:45:20.150614,2026-08-06 06:42:00.150614,7,3,18
5,13,2026-08-06 06:45:50.150614,2026-08-06 06:42:30.150614,13,2,10
5,13,2026-08-06 06:46:20.150614,2026-08-06 06:43:00.150614,13,1,10
5,13,2026-08-06 06:46:50.150614,2026-08-06 06:43:30.150614,6,5,19
5,13,2026-08-06 06:47:20.150614,2026-08-06 06:44:00.150614,8,18,15
5,13,2026-08-06 06:47:50.150614,2026-08-06 06:44:30.150614,14,14,4
5,13,2026-08-06 06:48:20.150614,2026-08-06 06:45:00.150614,16,9,6
5,13,2026-08-06 06:48:50.150614,2026-08-06 06:45:30.150614,2,14,5
5,13,2026-08-06 06:49:20.150614,2026-08-06 06:46:00.150614,1,11,5
5,13,2026-08-06 06:49:50.150614,2026-08-06 06:46:30.150614,2,4,16
5,13,2026-08-06 06:50:20.150614,2026-08-06 06:47:00.150614,17,0,16
5,13,2026-08-06 06:50:50.150614,2026-08-06 06:47:30.150614,17,2,20
5,13,2026-08-06 06:51:20.150614,2026-08-06 06:48:00.150614,17,19,14
5,13,2026-08-06 06:51:50.150614,2026-08-06 06:48:30.150614,11,4,16
5,13,2026-08-06 06:52:20.150614,2026-08-06 06:49:00.150614,12,15,13
5,13,2026-08-06 06:52:50.150614,2026-08-06 06:49:30.150614,17,4,6
5,13,2026-08-06 06:53:20.150614,2026-08-06 06:50:00.150614,13,1,6
5,13,2026-08-06 06:53:50.150614,2026-08-06 06:50:30.150614,15,13,13
5,13,2026-08-06 06:54:20.150614,2026-08-06 06:51:00.150614,8,13,20
5,13,2026-08-06 06:54:50.150614,2026-08-06 06:51:30.150614,5,7,2
5,13,2026-08-06 06:55:20.150614,2026-08-06 06:52:00.150614,3,5,6
5,13,2026-08-06 06:55:50.150614,2026-08-06 06:52:30.150614,3,16,12
5,13,2026-08-06 06:56:20.150614,2026-08-06 06:53:00.150614,5,9,12
5,13,2026-08-06 06:56:50.150614,2026-08-06 06:53:30.150614,7,4,5
5,13,2026-08-06 06:57:20.150614,2026-08-06 06:54:00.150614,7,2,5
5,13,2026-08-06 06:57:50.150614,2026-08-06 06:54:30.150614,7,20,19
5,13,2026-08-06 06:58:20.150614,2026-08-06 06:55:00.150614,2,14,9
5,13,2026-08-06 06:58:50.150614,2026-08-06 06:55:30.150614,20,4,8
5,13,2026-08-06 06:59:20.150614,2026-08-06 06:56:00.150614,1,9,20
5,13,2026-08-06 06:59:50.150614,2026-08-06 06:56:30.150614,12,4,7
5,13,2026-08-06 07:00:20.150614,2026-08-06 06:57:00.150614,17,18,9
5,13,2026-08-06 07:00:50.150614,2026-08-06 06:57:30.150614,8,18,19
5,13,2026-08-06 07:01:20.150614,2026-08-06 06:58:00.150614,15,19,14
5,13,2026-08-06 07:01:50.150614,2026-08-06 06:58:30.150614,0,13,0
5,13,2026-08-06 07:02:20.150614,2026-08-06 06:59:00.150614,1,8,17
5,13,2026-08-06 07:02:50.150614,2026-08-06 06:59:30.150614,9,4,17
5,13,2026-08-06 07:03:20.150614,2026-08-06 07:00:00.150614,18,0,16
5,13,2026-08-06 07:03:50.150614,2026-08-06 07:00:30.150614,13,13,5
5,13,2026-08-06 07:04:20.150614,2026-08-06 07:01:00.150614,19,16,11
5,13,2026-08-06 07:04:50.150614,2026-08-06 07:01:30.150614,11,18,6
5,13,2026-08-06 07:05:20.150614,2026-08-06 07:02:00.150614,4,3,20
5,13,2026-08-06 07:05:50.150614,2026-08-06 07:02:30.150614,5,15,20
5,13,2026-08-06 07:06:20.150614,2026-08-06 07:03:00.150614,0,4,12
5,13,2026-08-06 07:06:50.150614,2026-08-06 07:03:30.150614,11,17,15
5,13,2026-08-06 07:07:20.150614,2026-08-06 07:04:00.150614,0,13,5
5,13,2026-08-06 07:07:50.150614,2026-08-06 07:04:30.150614,0,17,7
5,13,2026-08-06 07:08:20.150614,2026-08-06 07:05:00.150614,8,10,7
5,13,2026-08-06 07:08:50.150614,2026-08-06 07:05:30.150614,5,19,6
5,13,2026-08-06 07:09:20.150614,2026-08-06 07:06:00.150614,7,10,12
5,13,2026-08-06 07:09:50.150614,2026-08-06 07:06:30.150614,2,8,4
5,13,2026-08-06 07:10:20.150614,2026-08-06 07:07:00.150614,15,6,13
5,13,2026-08-06 07:10:50.150614,2026-08-06 07:07:30.150614,4,7,7
5,13,2026-08-06 07:11:20.150614,2026-08-06 07:08:00.150614,8,5,19
5,13,2026-08-06 07:11:50.150614,2026-08-06 07:08:30.150614,19,9,15
5,13,2026-08-06 07:12:20.150614,2026-08-06 07:09:00.150614,1,20,8
5,13,2026-08-06 07:12:50.150614,2026-08-06 07:09:30.150614,8,15,2
5,13,2026-08-06 07:13:20.150614,2026-08-06 07:10:00.150614,7,20,11
5,13,2026-08-06 07:13:50.150614,2026-08-06 07:10:30.150614,0,13,9
5,13,2026-08-06 07:14:20.150614,2026-08-06 07:11:00.150614,20,6,20
5,13,2026-08-06 07:14:50.150614,2026-08-06 07:11:30.150614,10,19,8
5,13,2026-08-06 07:15:20.150614,2026-08-06 07:12:00.150614,3,10,10
5,13,2026-08-06 07:15:50.150614,2026-08-06 07:12:30.150614,20,15,17
5,13,2026-08-06 07:16:20.150614,2026-08-06 07:13:00.150614,11,4,1
5,13,2026-08-06 07:16:50.150614,2026-08-06 07:13:30.150614,11,17,15
5,13,2026-08-06 07:17:20.150614,2026-08-06 07:14:00.150614,3,6,2
5,13,2026-08-06 07:17:50.150614,2026-08-06 07:14:30.150614,18,9,16
5,13,2026-08-06 07:18:20.150614,2026-08-06 07:15:00.150614,12,2,13
5,13,2026-08-06 07:18:50.150614,2026-08-06 07:15:30.150614,6,8,12
5,13,2026-08-06 07:19:20.150614,2026-08-06 07:16:00.150614,2,16,6
5,13,2026-08-06 07:19:50.150614,2026-08-06 07:16:30.150614,16,12,6
5,13,2026-08-06 07:20:20.150614,2026-08-06 07:17:00.150614,5,4,15
5,13,2026-08-06 07:20:50.150614,2026-08-06 07:17:30.150614,8,14,12
5,13,2026-08-06 07:21:20.150614,2026-08-06 07:18:00.150614,19,14,9
5,13,2026-08-06 07:21:50.150614,2026-08-06 07:18:30.150614,17,7,4
5,13,2026-08-06 07:22:20.150614,2026-08-06 07:19:00.150614,14,19,14
5,13,2026-08-06 07:22:50.150614,2026-08-06 07:19:30.150614,18,10,9
5,13,2026-08-06 07:23:20.150614,2026-08-06 07:20:00.150614,14,5,16
5,13,2026-08-06 07:23:50.150614,2026-08-06 07:20:30.150614,4,15,1
5,13,2026-08-06 07:24:20.150614,2026-08-06 07:21:00.150614,10,14,19
5,13,2026-08-06 07:24:50.150614,2026-08-06 07:21:30.150614,8,11,0
5,13,2026-08-06 07:25:20.150614,2026-08-06 07:22:00.150614,16,18,12
5,13,2026-08-06 07:25:50.150614,2026-08-06 07:22:30.150614,7,1,10
5,13,2026-08-06 07:26:20.150614,2026-08-06 07:23:00.150614,14,16,10
5,13,2026-08-06 07:26:50.150614,2026-08-06 07:23:30.150614,3,4,2
5,13,2026-08-06 07:27:20.150614,2026-08-06 07:24:00.150614,5,18,3
5,13,2026-08-06 07:27:50.150614,2026-08-06 07:24:30.150614,12,20,1
5,13,2026-08-06 07:28:20.150614,2026-08-06 07:25:00.150614,17,14,18
5,13,2026-08-06 07:28:50.150614,2026-08-06 07:25:30.150614,8,20,5
5,13,2026-08-06 07:29:20.150614,2026-08-06 07:26:00.150614,17,0,6
5,13,2026-08-06 07:29:50.150614,2026-08-06 07:26:30.150614,17,3,1
5,13,2026-08-06 07:30:20.150614,2026-08-06 07:27:00.150614,4,7,16
5,13,2026-08-06 07:30:50.150614,2026-08-06 07:27:30.150614,2,3,6
5,13,2026-08-06 07:31:20.150614,2026-08-06 07:28:00.150614,9,18,11
5,13,2026-08-06 07:31:50.150614,2026-08-06 07:28:30.150614,8,20,3
5,13,2026-08-06 07:32:20.150614,2026-08-06 07:29:00.150614,5,11,12
5,13,2026-08-06 07:32:50.150614,2026-08-06 07:29:30.150614,14,18,11
5,13,2026-08-06 07:33:20.150614,2026-08-06 07:30:00.150614,16,5,17
5,13,2026-08-06 07:33:50.150614,2026-08-06 07:30:30.150614,8,19,2
5,13,2026-08-06 07:34:20.150614,2026-08-06 07:31:00.150614,5,13,8
5,13,2026-08-06 07:34:50.150614,2026-08-06 07:31:30.150614,12,2,19
5,13,2026-08-06 07:35:20.150614,2026-08-06 07:32:00.150614,0,16,2
5,13,2026-08-06 07:35:50.150614,2026-08-06 07:32:30.150614,4,10,2
